271007,A6,1112,202104,202403,通所型独自サービス１日割,55,2,31,1,3,0,90,0,2,2,1,,,,,,1,20210401
271007,A6,1112,202404,999999,通所型独自サービス１１日割,59,2,31,1,3,0,90,0,2,2,1,,,,,,1,20240401
271007,A6,1121,201704,201909,通所型独自サービス２,3377,3,1,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1121,201910,202103,通所型独自サービス２,3393,3,1,1,3,0,90,0,2,1,2,,,,,,1,20191001
271007,A6,1121,202104,202403,通所型独自サービス２,3428,3,1,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A6,1121,202404,999999,通所型独自サービス１２,3621,3,1,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,1122,201704,201909,通所型独自サービス２日割,111,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1122,201910,202103,通所型独自サービス２日割,112,2,31,1,3,0,90,0,2,1,2,,,,,,1,20191001
271007,A6,1122,202104,202403,通所型独自サービス２日割,113,2,31,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A6,1122,202404,999999,通所型独自サービス１２日割,119,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,1221,201704,201909,通所型独自サービス／２２,1647,3,1,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1221,201910,202103,通所型独自サービス／２２,1655,3,1,1,3,0,90,0,2,1,2,,,,,,1,20191001
271007,A6,1221,202104,202403,通所型独自サービス／２２,1672,3,1,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A6,1221,202404,999999,通所型独自サービス／２１２,1798,3,1,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,1222,201704,202103,通所型独自サービス／２２日割,54,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1222,202104,202403,通所型独自サービス／２２日割,55,2,31,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A6,1222,202404,999999,通所型独自サービス／２１２日割,59,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,1311,201704,201909,通所型独自サービス／３１,1152,3,1,1,3,0,90,0,2,2,1,,,,,,1,20170401
271007,A6,1311,201910,202103,通所型独自サービス／３１,1159,3,1,1,3,0,90,0,2,2,1,,,,,,1,20191001
271007,A6,1311,202104,202403,通所型独自サービス／３１,1170,3,1,1,3,0,90,0,2,2,1,,,,,,1,20210401
271007,A6,1311,202404,999999,通所型独自サービス／３１１,1259,3,1,1,3,0,90,0,2,2,1,,,,,,1,20240401
271007,A6,1312,201704,202403,通所型独自サービス／３１日割,38,2,31,1,3,0,90,0,2,2,1,,,,,,1,20170401
271007,A6,1312,202404,999999,通所型独自サービス／３１１日割,41,2,31,1,3,0,90,0,2,2,1,,,,,,1,20240401
271007,A6,1321,201704,201909,通所型独自サービス／３２,2363,3,1,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1321,201910,202103,通所型独自サービス／３２,2375,3,1,1,3,0,90,0,2,1,2,,,,,,1,20191001
271007,A6,1321,202104,202403,通所型独自サービス／３２,2400,3,1,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A6,1321,202404,999999,通所型独自サービス／３１２,2535,3,1,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,1322,201704,202103,通所型独自サービス／３２日割,78,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1322,202104,202403,通所型独自サービス／３２日割,79,2,31,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A6,1322,202404,999999,通所型独自サービス／３１２日割,83,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,1421,201704,201909,通所型独自サービス／４２,1152,3,1,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1421,201910,202103,通所型独自サービス／４２,1159,3,1,1,3,0,90,0,2,1,2,,,,,,1,20191001
271007,A6,1421,202104,202403,通所型独自サービス／４２,1170,3,1,1,3,0,90,0,2,1,2,,,,,,1,20210401
271007,A6,1421,202404,999999,通所型独自サービス／４１２,1259,3,1,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,1422,201704,202403,通所型独自サービス／４２日割,38,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
271007,A6,1422,202404,999999,通所型独自サービス／４１２日割,41,2,31,1,3,0,90,0,2,1,2,,,,,,1,20240401
271007,A6,4001,202104,999999,通所型独自サービス生活機能向上連携加算Ⅰ,100,3,1,1,3,0,90,0,2,2,2,,,,,,1,20210401
271007,A6,4002,201810,202103,通所型独自サービス生活機能向上連携加算１,200,3,1,1,3,0,90,0,2,2,2,,,,,,1,20181001
271007,A6,4002,202104,202403,通所型独自サービス生活機能向上連携加算Ⅱ１,200,3,1,1,3,0,90,0,2,2,2,,,,,,1,20210401
271007,A6,4002,202404,999999,通所型独自サービス生活機能向上連携加算Ⅱ,200,3,1,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A6,4003,201810,202103,通所型独自サービス生活機能向上連携加算２,100,3,1,1,3,0,90,0,2,2,2,,,,,,1,20181001
271007,A6,4003,202104,202403,通所型独自サービス生活機能向上連携加算Ⅱ２,100,3,1,1,3,0,90,0,2,2,2,,,,,,1,20210401
